mensagem,odio
CANALHA dever voltar cadeia segurança grande,0
odeior gente q ficar dar rt pornô transar porra,1
fri ver mana comprar cropped manga pra sair rua,0
pirralha,0
rt ignorar gama ata depender eu gente falar frescura Atoa caralho,1
PT louco Bolsonaro,0
presidente país darei passagem p bicha ir pra Argentina ser governar lindosqn Maurício Macri,1
Melhor presidente História Brasil,0
parabéns exelencia futuro presidente tar junto companheiro abraço brigar,0
irmã tar aula irmã feiameu pai foda,1
marido,0
vontade mandar tomar cu,1
Kakaksksksks,0
gnite bff,0
at hj n merda s vejo esquerdista falar,1
VEIA TA QUASE MOA MSM INSISTE ANDA ONIBUS 6 MATINA TOMANOCU LAVA QUINTAL DESGRACA,0
terminar abstract chorar escrever link,0
Morte hipster camiseta cor citrico morte meia coloridinha cuequinha alegr,0
Atençãodia 8 março amanhãde parabéns pessoa certo,1
puta q parir serie ta acabar vida,1
pqp sonho vivenciar esperar algum dia sejamos capaz aceitar diferença pra poder presenciar dnv festa,0
impressionante cerveja inchar dia pqp n to conseguir almoçar,0
vida eu,0
,0
mandar palmeirense tomar cu tar,1
Aaaaaa Turma 9 homem prof falar cabo sapatão conector femea femea mundo olhar pra eu,1
Aja paciência ouvir babaquice ouvido pinico uff,0
olaaa td,0
porra tt atualizar ficar aparecer mesmo coisa 500x,0
espionagem ministro Supremo presidente república respeito poder algum saber acontecer 4 ano governo bolsonaro especial eleição algum saída país,0
,0
gostar rabo,1
querer casa dormir,1
professor ufmg kkkkkkkkkkkkkkkkk vsf,0
deus livre descontar odio ta eu kkkkkk n oq dar,0
incitação estranhamente dia defender prisão estuprador assassino PT defender estuprador,1
arrependido postar pq tô vontade dinheiro ficor ver foto,0
siim ir conseguir ingresso,0
rt botar botar,0
kkkkkkkkkkkk chorar virgem américa série c,0
encano coisa mt Aaaaaaaaaa kkkkkkkkk fico irado puta parir,1
aguentar saruê problemático homi chato peste,0
porra Bahia tomar cu foda porrar,1
Absurdo nojo babão tarar,0
esquerda morrer câncer terminal,1
caso pq vdd,0
branquinho veia cunt,0
amigo ae escolher,0
mulherma pro alistamento Dia Internacional Mulher FELIZ DIA MULHERES,0
Oh fds ucraniano merda voltar terra fdp,1
rt apaixonei to falar sério,0
rt n crer q chover semana,0
lembrar qnd mãe achar maconha baseado dichar tirar fotinha de ela deixar kkkkkkkkkkkkkkkkkk q odio link,1
Break news saí foto distraído ficar batucada,0
pessoa piada simplesmente desejar morte alguém gostar alguém gostar crime situação desejo morte pro bolsonaro dever punir situação desejo morte pro lula lógico,1
pqp tb pensar mesm jeito kkkkkk algum queda diano,0
verdade,0
jurar q lizzo virar modinha ir ficar tulla voice tomar cu caralho ja f Coconut oil ouver divulgar de ela famoso inferno raiva cime,1
Fake news tio acreditar whatsapp r 1000 playstore ganhar tema escuro,0
ih qq fiz,0
Amooo 2,0
vítima desktop,1
parabéns deputado,0
putinha 4,0
G1 preconceito Ta dizer mulher incapaz curso complexo Pq existir ne,1
homem deus sonhar mendigo pensar tema homem friedrich holderlin,1
ahduzjdjzjs,0
ser vender real ajudar preço,0
doena delasK achar menino so propriedade de ele s interagir ningumisso j passar ridculo,0
Mmkkkkkkkkk olhar bunda mulher gente,1
imprensa imundo,1
rt to esperar né flor jardim lt3,0
ofender beber conta próprio livre arbítrio colocar vítima abuso sexual simples fato beber Existir notícia absurdo questionor veracidade informação,1
fudeu mãe acabar chegar casa acabar acordar tomar cu,1
youtuber merda mundo pro pequeno,1
porra cheguei sv merda fi kkkkkkkk,1
mulher começo tar vibe tao ai pro kkk q ouvir macho dizer q pinto de ele ficar duro,1
defensora mãe próprio filha deixar nun lastimavel limpar imagem de ela,0
Velho Babão,0
enganar ninguém bolsonarista escondemoro apoiar corrupto presidente genocida miliciano golpista morar calar crime de ele morar bolsonaro unha carne morir lixo,1
gordito,0
boiola,0
encontro 5 min chorar ter esquecer fone bianca fiquei medo de ela brigar cmg,0
rt imaginar grenal semifinal libertador copa Brasil ir passar facebook passar cana,0
to pensar virar PM pra musica daniela Mercury parar tocar passar eu so,0
rt voz áudio ridículo kkkkkkkkkkkkkkkk,0
adorar colocar boca em ele,0
ir começar faxina ano eleição municipal Fundamental limpar 5700 câmara municipal prefeitura eleger pendurar ficha sujo vagabundo apesar ficha limpo mama trabalhar,1
to triste ser alguém poder levar pra show jack amp Jack,1
amar carai cine sozinho resto,0
falar tô ficor irado normal saiar odeier ODEIO verdade falor p PEGA CARALHO FECHO CARA,0
parabéns,0
tô preocupado amigo oq tomar pra carai serase dever levar upa dever deixar boinha pq ressaca passar,0
dia ouvir pregação irmão senti abençoado Agr pregar viver odio,0
fanbase nojentar pq swifts baixo atacar dependencia aparência tb classe social preconceito linguístico bolsominion morrer,1
achar Simone depender natal pra sobreviver Papai Noel,0
Mano paguar pau pra digimon 3 trazer Beelzemon cara criação serie participar Hellsing Lain,1
achar dona Sandy magrinha comparar último ver bichinha ralar balé show,0
lindo p caralho Mesmoooooo,1
azarar puta parir tá,1
segui,0
casaco ursinha cacete lindeza pelamorde,1
apaixonar,0
rt vídeo thanessa chorar flor bobeira cr kkkkkkkkkkkkkkk,1
nao aguento sapatão unha deus custaaaaaaaaaaaaaaaa,1
poxa série ter pra certo elenco fã direção hora ficar negócio,0
dia bater bina gosto amiga amar vc pqp,0
meritocracia existir olhar caso joaquim Barbosa,0
importar qdo desemprego alto Realmente pirralha meter certinho Oq precisar foco desenvolvimento interno geração emprego desburocratização corte gasto governo saude educação,1
amigo referência gente criar cabeça né pq hoje vídeo cena de eles junto perceber shakira extremamente infeliz parecer filhotinho pra escroto mãe botar pra f encima de ela,1
descobrir nome guria q querer sapatômetro certo sapatão,1
falar trabalho pra galera muito ofensa,0
Murilo deixar prova branco ir bater em ele,0
quantidade hetero peguar quantidade encubado peguar perdi conta,0
dia perceber feio pensar,1
tromba negresco kkkkkkkkkkkkk gente q ódio,1
dono porra,0
tanto bobajada difícil pensar the one,0
jardim lixeira seletivo lixo plisss,1
ir acompanhar capítulo daessar saga pf mensagem celular aliado bolsonaro evidenciar plano golpe prisão Moraes link,0
pastor bandido,1
rt homi respirar gnt tar caralho problema ficar,1
querer pentear cabelo de ele dormir nao p pq nao adiantar porra,1
escrito,0
to torrado pqp,0
rt ai dar unf cu ficar aparecer tweets Bglh chato,1
graças deus parlamentar valor cristão agi verdade sinceridade deus abençoar guardar,1
porra casa,0
q capacho ideologia apoiar cultura q apedrejr açoitar mulher,1
,0
covarde assassinosmiliciano,1
rt amer teta,0
krl kauã burro kkkkkkkkkkkkkkkk,1
cheiro xixi cachorro tar tar insuportável pq cachorro dormer porta dona de eles limpo espaço ficar tomo cu,1
cansado entregar simpatia piada querer entregar beleza,0
falar boquete receber Liberdade significar falar boquete falar clima,0
ficar bonito,0
desgraçado Luladrãomas Chilee BOLSONARO,0
pq q ha fufa Almeirim saber,0
negócio preciso aprender música Sidoka ir show pra eu who,0
pow mulher igual autoestima baixo mano tocar cê lindo,1
pulitzer polícia kkkkkkkkkk,1
poder cortar porra haver alteração planeta,0
rt tentaramconseguir chupar pau,1
Vc postar coisa pirralhada pra denegrir imagem presidente brasileiro saber tratar vc causar polêmica continuar dizer opinião diferença pra eu pra metade brasileiro,0
KKKKKKKKKKKKKKKKKKKKKKKKBITCH U THOUGHT simplesmente pra casa amiga hahaha pra encontrar triangulo ai tomar cu mano ir sozinha merda chegar role fodase ja ta estragar msm,1
virar psicólogo,0
gostar pretinha transa,0
humano desfuncional mãe,0
lindíssimo,0
vida limite porrar,0
dia amor link,1
prender tomar surra pra andar vida,0
porra roupa mixuruco kk ta parecer look pra cover pra mv caralho,1
levar Summer pet tar júlia peixoto porta fórum tirar alto foto,1
menina insuportável,1
falar baixinho,0
chá chá chá verde chá preto chá branco água ah,1
esperança renovem amor ser palavra decisão perdão ser lei paz alcance coração dor terminar aflição cer medo chegar tenhamos coragem enfrentar situação,1
tomar cu Skkdkk,1
kkkkkkkk socorro,0
bom apreciar impeachment ap zona sul nao pq empregada tar chorar coitado conhecer político,1
Lindos colírio,0
republicar popular xandaquistao comandar mao tsé tung link,0
EXATAMENTE idiota mimar egoísta,1
Odeio Carnaval bom carro alegórico ver vida,0
poder ficar férias permanente,0
ouro branco 1,0
kkkkkkkkkkkkkkkkkkk q odio,0
filha puta desgraçar caralho cu namorado perder único bunda existente planeta terra triste ein vagabunda estudar retardar fodase,1
ah perfeição,0
Andreia Neves irmã Aécio mandar lembrança,0
achar ódio inferno,0
ngm nd ngm capacho ngm porrar,0
pega bina foges casa apanha leiria ir ctg,0
rt querer Bruno Mars,0
amor jão virar ódio entendir mana kakako,1
querer artista,0
dar pau HD MT uso direto q dar tela azul travar imagem som,1
ficar puto Luan falar pra deixar pq sentir perder autoridade pedir pra mostrar tattoo mesmo Luan manifestar sair Viram depender Luan balançada cabeça qe resolver,0
gente saber tar explicar pq de ele cena vsii,1
dormi p caralho,1
continuar ler fic tô maltratar odeiar angst puto merda,1
q set lindo menina esto jogar mt,1
achar q nascer c bichinho matrafonaouvido SIC desculpa q homem família pra justificar vestiremse d mulher,1
to puta estressar chorar minuto paz cachorro marinho ouvido,1
porra perfeito,0
Venezuela intervenção militar externo força armar força físico lutar,0
pau,1
puta sentimento ruim caralho to estagnado ligação querido diario porrar,1
filha bruxa 71 deputada drogar moral decidir ensinar filho,1
vc ofender brincar devolver Barbie,0
Idiota bom prefeito honesto competente independente cor gtgtgt presidente Olodum avaliar Salvador precisar prefeito negro prefeita negro via,0
cara pau absurdo soltar bandidosmarginalizam xerife falar bolsonaro,1
virar temer doido limpo casa ficar gritar pra baguna,0
mae dis kk,0
5 calçado 5 bolsa pra apostar inverno link,0
Vaticano perder politicagem barato hj vontade Cristo importar fiel,0
Secretário Real Madrid PdC passar atender telefone,0
calar boca Oooooo voto lixo ver Mto ridículo mulher SEEEMMN OORRRR trazer Vdds hora,1
Estar junto,0
tô ligado 220 pqp,0
puta paguar 600 real inteira ir pra sp assistir la pq nao conseguir comprar pro rj anunciar parque olímpico gastar morrer medo jona anunciar,1
vontade exacerbar querer pessoa falecer ódio atravessar rua virar cara ah prejuízo financeiro arrepender centavo gastar arremedo gente link,1
lixo pena propina andar ganhar ilicitamente,1
melhorar,0
verme Alimenta ódio endossa violência pagar salário de ele abominar,0
kakakakakakkakaka vsf pisadar,0
rt afastar v busca siga frente,0
gastar horror turnê achar ir storie ir pra caralho kkkkkkk,1
resfriar maldito pqp,0
absurdo certos tipo Cultura criança casar obrigar burca,1
jeito pra gentalha Globosta,0
alguem comigo flor domingo obg,0
eito porra lkkkkkk,0
foco ficar fuder,0
espírito 100 medroso bloqueiar qlqr sensitividade hahahahahaha saber lidar,1
exatamente,0
pca legal ja ler metade ta ok,0
ir pagar cartão chorar tar deixeer gastar 700 real porra capricorniana inútil,1
filho diabo,1
mano oq falar dia vida dedicar erradicar porra mundo BOSTA,0
falso,1
deus ódio,0
salvar carai,0
48 2018 feliz,0
ver muito gente amar querer atitude nojentar pra caralho querer ver,1
Canalhice RACISMO,0
porra ronco kkkkkkkk,0
ja ja ja risar,0
cuidar lindo gostoso apetitoso principalmente inteligente mesmo 1º,0
Naoeammmm pq alter ego tb amar amigo vida rs,0
ir aventurar dms q acontecer agr pq n imaginar ser hr baile pessoa n pensar n,1
tomar cu amer loona ru to mt teiste saco sao vida,1
cara fuder procurar defeito porra pq to ha 3 hrs procurar,0
vitória Cristina,0
Falenos roubar dinheiro aposentado knowhow,0
odiei infancia branco etc achar horrivel menina branco maravilhoso trocar percebi nao cara normal IGUAL vcs ficar ai lamber chao q passar pra q,1
pensar página branco pronto pra escrever linha certo humano torto tentar en,0
irmão pra eu irmãr oque boi apaixonar dizer pra vaca ai oq amúuuuuuuuu Kkkkkkkkkkkkkkk grt,1
brigar amor,1
querer liberação arma droga prostituição família,1
entrevista kiridíssima dar falar,0
série racho porra vms exaltalar junto mano,0
tia limpo casa omelete pra nois almoço disk dai tacar farinha trigo omelete q entenabdr,0
sonho louco natalia hj,0
cozinhar muitoo pqp,0
tamo,0
geek cientificamente apresentar 2ª temporada episódio 20 shell game csi hall padfoot thaisc³ Naycielo lisia Lewis Anajs Milleg zetno likapoetisa³ chefe laboratório hall legenda disponível opensubtitles addic7ed subscene link,0
vamo parar falar gente branco,1
baile papito,0
bolsonaro poder fazer neocon acovardar link,0
to sentir lixo,1
existir vídeo,0
entender achar graça link,0
querer show Marilia Mendonça 2017 esqueci pqp dona Brasil,0
caro porrar picolé gostoso,0
mãe expulsarme casa pq existir fufa adorar família,0
pessoa mania feio falar 100 pra provar acusar prova pra conspiração tar conspirar criar último,1
guri inferno q volta filho puta desejei pra ninguém esperar q voltar p vc oq vc pra eu,1
existir conta chamar fufa Porto,0
vc votar bolsonaro pra tirar extremo pobreza ser ideologia de ele oposto pequeno vc entender contrário chamar pai pra conversar escola vc passar ano,1
Mesma crítico ok ok,0
jogar qq online 150 ping tomar cu,1
nojo política,0
cara pilantra enlouquecer papo,0
amer Mara moral kkkkk,0
ateu AGNÓSTICO MERDA FIO ACREDITA JESUS NAZARÉ PRA MIM GENTE,0
deus pq rafael neném raiva sair pra caralho pq gigante tbm,1
q matar alguém 800 km distância vsf diego,0
porrar falso amg tóxico,1
caralhar offgun aproveitar levar alma pq corpo ta,0
treinador 43 ano conseguir proeza dispensar jogador Jonas Aboubakar treinador,0
FEINHA CHATA BABAQUINHA CRIANÇA FORÇADA ADULTA RIDÍCULA,0
dia marido preparar jantar romantico noitevc greve sexo pra seguir,1
pessoal 2 carro 2 casa jamais 2 papo,0
Admiro vcs estar junto,0
algum falar explicar 1000 conto pagar pq pqp ne,1
porra ir ganhar,0
estar olho,0
hum superestimar,0
precisar pedir desculpa porcasso servidor,0
contar erro,1
eduarda pilantra hora arrumar amiga vegetal eca,0
gente achar odiar né kkkkkkkkkkk miga tar feio,1
ariano mt maravilhoso caralho,1
Angola ratificar acordo ortográfico Língua Portuguesa Escrevam yh,0
cara q ódio kkkkkkk,0
to chocado beleza menino pena prestar,0
rt bobear uno pau passar feed,1
guarda vagabunda delinquente principalmente mina carente,1
Amazon bloquear pq usar cartão wise ja mandar print conseguir nerfar nerfamr,0
fila parar novooooo uhuu smtttttttttttt,0
tô cagada sapataria vencer p0rr4 link link,0
budweiser pisar ruim pra caralho,1
,0
sinhor psicologia puc custar 3650 cair cu bunda,1
4 ano Lembro casado qdo finado ouver band fm pq exmulher gostar Danilo,0
crime compensar né,0
Velho nojento,1
tô cansado q sinto q n consigo hoje véi,0
amer amigo,0
foda mãe super invasivo dia baixar apk whatsapp pra olhar status printar dps jogar cara frente escola pra mundo invés procurar ajuda psicológico pra eu link,1
mulher escalada montanha vida remover pedra plantar flor,1
ta incomodar ne filha puta,1
dizer dm,0
chato roupa pqp,0
tar literalmente,0
perguntinha la,0
fiqueer tbm kkkksksksksksksksks link,0
eito porra,0
rt homem sujo pqp tô p ver q prestar kk,1
suficiente pra ficar,0
pai pai levantar mesa puto perguntar q aprender,0
n sustentar relacionamento sustentar autoestima ok n tar ai bundao,0
irmão argentino pro Br pessoa chamar irmão vir pro país comer ver café manhã almoço jantar,1
pleno 2019 vagabundo achar maneiro corrigir português Internet,1
16 ANOS JOVEM NORMAL VENDO MULHER PELADA MASTURBANDO,0
