mensagem,odio
preguiça dormir,1
PRENDAM PSICOPATA,0
Preocupados espanholização Banca provável haver concorrência catalão cantabro angolano,0
presidência d França pos q cúmplice destruição d país árabe ca consequente onda refugi,0
presidente afecto nim,0
presidente dragão voltar mostrar descontentamento Invicta Azul Branco,0
presidente entrevista Jornal I,0
presidente Trump Parabeniza Exxon Mobil Programa Investimento Geração Empregos,0
amiga calmo crítica,0
Prezada 2 pessoa usar computador acontecer postar twitcam c perfil errar,1
PRF Pato Branco apreender 600 quilo camarão contrabandear adquirir Oeste Catarinense,0
primeiramente Bolsonaro segundamente presidente,0
primeiramente BORA TEMER,0
saiar branco pessoa achar pai santo,1
ter 10 ano brincar frente pátio passar jovem ficar chamar xuxu Gtza,0
dia branco sujei roupa ótimo Leticia,0
principalmente irmã adorar falar feio gordo lindo perfeito,1
prisão Caxias ligar 112 detectar fuga chileno sorte ter mandar PSP cercar Praça Chile,0
desejar óptimo semana pensar dóir,0
122 prisioneiro extremamente cruél libertar Gitmo governo Obama voltar pro campo batalha,0
privilégio branco bosta,1
engraçado retratar marginal recifeolinda twitter,0
achar q tbm sono,0
pROCURO criança aguente trabalhar 12hdia dente forte q nao coma,0
PROMOÇÃO DIA Vendese Rosas Deserto Idade 08 Cores Mistas branco rubro simples,0
protesto islamização Europa Intervenção,0
protesto boicote pouco,0
Protesto Islão ver,0
prova Ana Cláudia entreguar branco kkkkkkk,0
provocador extremo defender socialismo pleno século XXI equilibro sensatez jamais extremi,0
querer vc burro falar mulher servir pra faxina casa cuidar filho,1
PSDB zoar socialismo S hein pai estatuto desarmamento,0
psicólogo Missionária Marisa Lobo descrever dinâmico 12 razão psicológico,0
psicólogo cristãos existir existir psicólogo ateusQuem escolher desejar atendir cliente,0
Pssoa Fina rsrs jardim,0
Pssoas incrível comer Spoletto rs,1
PS TROCO CRENTE PAGO DIFERENÇA,0
gordo feio xodade,1
pt satanás Lembremse,0
PT vermelho pq vermelho representar comunismo ser representar inferno,0
publicitária pegar fumar maconha soltar fumaça conclave HAHUA,0
Haja administração juízo finalmente coisa parecer mudar,0
purificador Água IBBL Mio Natural Branco Cupom Desconto RCA27231,0
puta folgar ta achar q q gostar pro cara pagar sapatao,1
PUTA PARIU ALGUÊM ENTENDEU ALGUMA,0
PUTA PARIU DECIDIR RAPAZ CHAMAR PRÓPRIA NAMORADA FODER,0
PUTAQUE PATOU CARALHO BUCETA CU ROLA XERECA HOMEM NU MULHER BITANDO MAO XERECA OITRA MULHER NUA PUT,0
puta saudade postar bagulho machista porra mulher aprender ler,1
Q lindo taí curti,0
Qdo MTV canal música haver 80 ano,0
Qdo vejor coração tb disparar mandar mto sangue pra lugar corpo,0
Qdo vc sentir imbecil assista vídeo,1
Qdo vc ver q mulher q vc gostar bloquear pq vc comeu,1
Qdo vc ver mulher conversar q vc dar investida,1
q julgar amiguinha d burra so pq arrumar n seguir esteriotipo q axa q mulher q prestar x mulher q n prestar etc etc PAREM,1
qlqr pesquisa negativo notícia falso CNN ABC NBC eleição Desculpa segurança fr,1
Q mulher burro série,1
Q mulher estúpido,1
qnd feminista vier ofender ir rebater ir,0
qndo falor mulher refirar meter rola em ele,1
qnd q decidir q vestir preto gato branco ideia,1
qnd ver flamengo goleiro pensar putz prender Felipe,0
dúvida Europa reager ser azar máfia governante traidor comunicação,1
problema mulher mulher homem homemporque histeria pessoal agenda gay so pod,1
político covarde bundao ir começar xingar em esse eleição,1
acabar ler livro Cavaco recomendar,0
acabar ler livro Cavaco recomendar,0
gente falar filme Disney linguagem subliminar fanatismo né,1
gente nascer gente igual Ser rico ser pobre mundo chance d crescer vida Ser negro ser branco,1
alguém chamar gordo liguar,0
misoginia premiar artigo Vanessa Fogaça pro blog confirar,0
pessoa burro pra entender dia mulher causa luta feministo,1
feminista criar hashtag denúncia violência mulher,1
feminista falar comigo jogo ração,0
dilma cair pra viajar pra Miami nv,0
date miúda vês casar comigo filho lind,0
passar faculdade mérito nao passo culpa cota,0
expor ex Facebook suficiente,0
presidente país darei passagem p bicha ir pra Argentina ser governar lindosqn Maurício Macri,1
haver vontade político tomar necessário medida coisa acontecer,0
mete namorada friend zone,0
combate capitalismo ideologia gênero escola falhar miseravelmente,0
ver gritar Steve mesa 7 2 cerveja 4 copo americano porção frita Outrade calabrês,0
mexicano entrar EUA pra roubar emprego,0
utilizar expressão You are fake news razão,0
repõir estátua DSebastião Consequências selvagem autor vandalismo ficar t,1
país entrar sair principalmente razão segurança,0
vc descobrir mina vc conhecer vista sapatão,1
dúvida hj sair sapatao trevoso hetero mocinha,0
tentar dormir pensamento evitar durante dia inteiro surgir dançar gangnar style cérebro,1
QUANTA IRRESPONSABILIDADE MATADO FAMÍLIA DESGOSTO,0
amor deus 090317 101201 Sapatao Fala amor vida coração corpo,1
haver eficaz resto conversa,0
cheio cadeia bom galera,0
quantos ano pequenino,0
quão Obama pra grampear telefone durante processo eleitoral sagrado NixonWatergate Car,0
Deus tao cmg Pq hj ta mó gordo feio,1
QUAA FEIRA 849 PAGAR PROSTITUTA LIMPA CHURRASQUERA TIRA CANAL PORNÔ COLOCAR REDE VIDA EXAME SANGUE oRAÇÃO,0
Hj correria nao deixar interagir vcs sao Especiais Saudadessss Cheirossss,0
Gatooooooooooooooooo Tar sentindo,0
verdade gostar pouquinho interagemr,0
barbaridade Aceitar refugiado né,0
bonito hein cena lindo ser participar casalzinho ae,0
bonito democrata mostrar cara tapar mau perder Gentalha selvagem,1
bosta centrodireita hahahhah merda duto esquerdo disfarçar Ai ai ai,1
burrar mulher perder mamão mto maduro cara,1
coisinha abençoar fofo Lindo,0
COMECE DESESPERO FELIZ 2017,0
dicionário feminismo defender pauta esquerda Esquerda perder q protesto prote,1
admirar militante nacionalista,0
padre pagar PRESTAÇÕES CARRO ameaçar revelar detalhe abuso sexual sofrer,0
saber condição básico pra comprar casa dinheiro pra precisar trabalhar ficar acampar n,0
Gorda feio falso tomar cu mane,1
gordo feiafalsacomemorar Emilly ta Paredãoridícula,0
lição lealdade amizade incondicional arrepiante,0
palhaçar nome bandido traidor realmente amigalhaço,1
retorno vitória Patriots Tom Brady Bob Kraft Coach B verdadeiro campeão,0
Queimar sede direito luta mentiroso mamador dinheiro público,1
importar mulher sentir mulher SINTO BRÉD PIT OLHO ESPELHO ACABA DEVIA SENTIR URINAR,1
justiça injusto Brasil mudar infelizmente parlamentar jurista,0
LOUCURA Olha rolar Internet gravíssimo lembrar doido acusar Dep,1
acusar ir aguardar resposta pra menina aprender escroto,1
conhecer Paris bom refugiado destruir,1
cabra cabrito conseguir emprestar super juiz conseguir enganar,0
defender político corrupto feminismo ordem Esquerda,0
dizer domingo dia estudar tema escrever redação,0
dever comer ovo estar comer aborto nojento ver ambiente discoteca 6 manhã,1
gata óculos vestido branco floriado passar prédio roso ir biblioteca 1930,1
redução idade penal PSOL PT cidadão poder arma pra defender c,0
demente mãe jornal públicar MERDA de esse,0
animal,1
merda hein muçulmano mandar vetar mulher só subúrbio,1
estupra matar vítima sociedade share post público mídia social criminoso errar,1
falar gago Força,0
adobe Hitler kkkkkkkkk,0
dizer secretamente presidente russo Diga Vladimir eleição ter flexibilida,0
gostar Feminismo mulher odeiar odeiar homem desavisar desconhecer Desconstrução,1
lembrar época massa único preocupação descobrir post,1
lembrar entrevista,0
MATOU,0
conhecer fufa comprar bom frase dizer hoje fds,1
gostar ACDC,0
papaguear politicamente tolerar silenciar ofender ridicularizar argumento situação usar discriminação,0
ser vice Oh dúvida cruel,1
subjugar pensamento único viver condicionado recusar infâmia agenda viver livre,0
medo PNR,0
ódio extremadireita,0
ficar preocupado Dória,0
mulher burro cacete Vsf alano,1
mundinho pequeno Sapatao ne gente descolar fita namoradinha outro,1
tirar eleição cadeia,1
NOITE TERRÍVEL SONHEI TINHA VOTADO CHAPA DILMA TEMER AJUDADO ELEGER QUADRILHA ACORDEI ALIVIADO PESADELO,0
nojor Ter vergonha sabujice sr presidente pulha traidor ladrão baptizar,1
notícia relevância Parabéns cobertura,0
BRASIL ser proximo Suecia França Alemanhajá problema precisar,1
PIADA país de esse qq futuro,0
raiva mulher burro dar igual cara de ela,1
chamar atenção marido organizar grupal amiga pra jumentar,0
dormer direito humano americano soberania nacional,0
querer igualdade mulher homem aposentar mesmo idade injusto,1
querer liberação arma droga prostituição família,1
tirar disputa presidencial NOME DESESPERO ESQUERDA,1
tirar filosofia pra q gente ser pensante,1
transformar país inferno dar razão,0
Querendo comer seguidora ae,1
Queres overdose Tourette Casino Figueira paca Olhó passatempo página evento,0
querer lembrar chamar coleguinha puta feio gordo escroto etc tbm machismo,1
Querer psicólogo explicar ocorrer pra eu possessão demoníaco repreender,0
Querer pq mundo achar sapatão,1
querer modelo victoria secret infelizmente feio gordo,1
Querer ouro branco twix,0
querido Papai Noel oq Natal,0
,0
RESPEITOS mulher Feiagordavadiapiranhae achar direito ROTULAR,1
versão Mad Max preto branco maneira,1
p vir branco dia clínica,0
livrar eleger 2018,0
mulherma pro alistamento Dia Internacional Mulher FELIZ DIA MULHERES,0
rumo estar tomar juiz interromper veto Seg Interna qlqr intencion,0
2017 ser sonho nacionalismo pesadelo comunicação social desejo mau ano jornalixo,1
trocar parabéns respeito ano inteiro dar parabéns,0
texto maravilhoso,0
Quis chamar sapatão peguei irmã,1
Q viadagem romantismo tar comer ladinho,1
parabéns coragem Abraços,0
prender fizer piada gordo,0
Rachel mita,0
racismo olho ver,0
racismo inverso existir sintaxe palavra,0
Radio talent burro colocar macho p eneltecer mulher,1
Raiane sapatão fld mh bunda KKKKKKKKK,1
burra percebestar q dizer MULHER dia n star flr d nscr mulher,1
criticar gente branco pôr print racista denúncia,1
crítica amiga rachar perfil racista,0
legal feio gordo,1
ranierio treinador título impossivel Leicesterfoi despedir SCP n problemaNunca despedir treinador campeão,0
Rapefugees começar Portugal,0
falar pro goleiro bruno,0
Laranja Mecânica chato,0
menina ser movimento feminista existir dia mulher deixar burra,1
5 Rio Janeiro,0
razão coragem infâmia medo passar,0
dia mulher ne cuidado burra,1
interessante observarnesses último século geração seguinte msmo visão INVASÃO d território europeu,0
reação esquerda fotografo invadir privacidade OK hahahha fascista etc,1
Reacção Denzel perder Óscar Casey Affleck,0
real vazamento ilegal informação sigiloso informação total caça,0
Óbvio ver,0
Realizouse 11 fevereiro reunião Ordinária ano Nacional PNR,0
realmente concordo Vamo beijar,0
votar,0
hahahahahhahaa menino pedir dinheiro pro iago falar pai abraçar chorar,0
ser vc ter comer criança romano tbm,1
bicho voltar pra Apple foder,1
gosto,0
ir sugerir pra,0
Rebenta bolha Sporting passar fase piada fase meter pena,1
Receberei hoje PM Canadense Trudeau empreendedora pra discutir mulher ambiente corporativo,1
Reclama superlotação presídio construir reclamar tb Ah ir,0
reclamar racismoma cota hein miga privilégio,0
reclamar temer corrupto hora votar dilma vice ligar né,0
Recomendo jornalistasterrorista cartel comunicação social comentador carneirada histéri,0
recordar desafio candidatura Intercalares Lisboa 2007 Obtive 08 Objectivo 2017 2,0
reparar tetona Ana Paula merda vcs escrever ja surpreer,1
Refresco feminista,0
Refugiado morrer frio Grecia Bompelo pau congelar n conseguir estuprar europeu,1
refugiado Emigrantes perspectiva Padre Vítor MelíciasDia 9 2100 h Escola Secundária PenicheA perder,0
refugiado Muçulmanos flagrar atacar Polícia Nacional Francesa manifestante anarquista,0
Refugiados passar 03 população planeta,0
refutar falar Mandar frase nerd efeito fácil,1
Regular mercado energético financeiro,0
ta feliz né reinaldo Voce decepção país quase PT,0
relatório Força Trabalho LinkedIn Jan Fev consecutivamente forte contratação,0
religião africano falar argumento consolidar dizer,0
votar em ele mesmo ajudar,0
Amore ajudar divulgar livro ESCRITORA mUSICO,0
Q fodas hein amigo,0
rendimento médio mensal brasileiro Homens branco R 2509 Mulheres branco R 1500 R 2000,0
Repita comigo esperar ir mudar eu esperar ir mudar eu esperar ir mudar eu esperar,0
reportagem FOLHA SP hoje reportagem aliar programa Amor Sexo Fatima Bernardes,0
16 Reportagens Notícias Falsas Relatadas Vitória Trump,0
repórter CMTV falhar direto sismo Leiria Fátima enviar canhão Nazaré,0
Bahia bancar Levir Culpi Marcelo Oliveira Osvaldo Joel Cruz Arruzinho sapatão etc,1
Resumindo descrever,0
resumo feminismo querer aprovação pra mostrar rabo,1
resumo fugiu medo verdade verdade torturo,0
retweet ganhar seguidor siga retweetar siga volta ver,0
reunião general MaraLago Flórida interessante,0
reunião grande líder executivo manhã Bons emprego voltar EUA Saúde imposto ser planejar,0
reunião maravilhoso PM canadense empresária líder Canadá Estados,0
Arábia Saudita acolher refugiado acolher nenhum de eles hoje,0
faltar AssuntoQue feio requentar notícia kkkkk perseguir IBOPE negativo t,1
comprar casa zona mãe empregar domésticaEla precisar voltar pra,0
po ai mulher burro msm ta estagio vc n arrumar ne terminar escola de aqui 3,1
der início movimento,0
Ricky Martin Demorou pra assumir pq Tar dar bunda reprimar caralho Literalmente pra vc,1
Obama refugiado ver ninguém reclamar modinha criticar Trump,0
ter Liquid Love ir participar Promoção INFAA MORANGO kkkkkkk,0
rir 2020 reclamar banimento Trump país banir refugiado amar,0
Rio Branco perder casa 02 José,0
RIP MTV,0
riquinha feio gordo Yha ando rebolar vida,1
Ritxar Bacete afirmar haver mudança homem interessado igualdade ver,0
Faro ficar lista cidade obrigatório,0
Baldwin carta branco senão aceitar apresentar,0
Roberta feio falso rídicula gordo coisa q dzr risco processoVai sair rejeição max,1
urna eletrônico venezuelana médico cubano refugiado haitiano votar dila desmentir,0
abrar TL vejor ensaio fotográfico feminazi gordo feio,1
esquerda mandar coletivismo feministae nao falar ISLÃ calar,1
voce deletar twitte vergonha,0
voce deletar tuite,0
repitar voce deletar twitter,0
mulher precisar feminismo msm q falar q mulher vestir cultura burca,1
cuidar burra Proteçao EDIÇÃO mulher programa ta pintar vitima perseguer,1
crer ofensivo,0
Rosto ódio Trump nojo Jornalista político oposição espuma raiva bom acontecer EUA,1
Aécio bolsonaro amooo,0
volta terra,0
ser rico país vizinho receber refugiado,0
realidade rodeiar chegar fingir existir deparar issomelhor ser aceitaç,0
hoje talho Mota vandalizar encontrar porco presunto embrulhar papel azul,1
Barça ver PSG branco pensar ser Real dar dar né kkkkkk,0
programação fortaleza,0
BNDES emprestar país prazo 15 ano companheiro Castro Cuba regra quebrar emprést,0
eleição ser hoje 2º turno ser João Dória Jair Bolsonaro votar presidente,0
lei imigração abrir fronteira Brasil refugiado liberar ONU emitir visto tirar,1
jogo duvido Angola ganhar 4x0 80 minuto Angola 4X4 Mali 10012010,0
tbm refugiado qm casa q passar fome qm abandonar pai familiar enfi,0
vejor alguém falar racismo inverso existir,0
angola Europa xD,0
Angola considerar bom destino europeu 2018 desistar vida,0
faltar dizer Angola cidade xD,0
q mulher qd decidir eu mesmo filhasim planejar ouvir q mulher burro desestruturar,1
vestir vermelho branco podes Vence Vence VENCE TI,0
acordo conta trabalhador Disney americano educ,0
amor sexo lacranteeee chorar família tradicional mundo real pai tar ver praça,1
Tadinho de ele faltar oportunidade Tentar 4 roubar casa gente Pais chacina massacre,1
